,Word,Tag
6110,of,
6111,intraosseous,
6112,line,
6113,insertion,
6114,.,
6115,Resuscitation,
6116,team,
6117,was,
6118,contacted,
6119,and,
6120,inquired,
6121,about,
6122,the,
6123,intraosseous,
6124,line,
6125,and,
6126,theyO,
6127,conﬁrm,
6128,that,
6129,intraosseous,
6130,line,
6131,was,
6132,inserted,
6133,for,
6134,initial,
6135,resuscitation,
6136,and,
6137,it,
6138,was,
6139,removed,
6140,when,
6141,femoral,
6142,arterial,
6143,line,
6144,was,
6145,secured,
6146,but,
6147,theyO,
6148,forgot,
6149,to,
6150,mention,
6151,it,
6152,in,
6153,theiOr,
6154,notes,
6155,.,
6156,Mystery,
6157,was,
6158,solved,
6159,.,
6160,Shoulder,
6161,joint,
6162,was,
6163,decompressed,
6164,and,
6165,washed,
6166,arthroscopically,
6167,.,
6168,She,
6169,was,
6170,also,
6171,diagnosed,
6172,to,
6173,have,
6174,type,
6175,II,
6176,diabetes,
6177,mellitus,
6178,by,
6179,endocrinology,
6180,team,
6181,and,
6182,was,
6183,managed,
6184,accordingly,
6185,.,
6186,Rest,
6187,of,
6188,her,
6189,recovery,
6190,was,
6191,uneventful,
6192,.,
6193,She,
6194,was,
6195,booked,
6196,by,
6197,urologist,
6198,for,
6199,removal,
6200,of,
6201,stone,
6202,at,
6203,a,
6204,later,
6205,stage,
6206,.,
