,category,paperid,date,num_authors,title
1389,ecology,334243,2018/11/08,3,Anywhere but here: local conditions alone drive dispersal in Daphnia
1390,ecology,461756,2018/11/08,2,"Differential gene expression supports a resource-intensive, defensive role for colony production in the bloom-forming haptophyte, Phaeocystis globosa"
1391,ecology,466250,2018/11/08,1,Crops and the seed mass-seed output trade-off in plants
1392,ecology,362871,2018/07/05,4,A new model explaining the origin of different topologies in interaction networks
1393,ecology,362822,2018/07/05,5,Multivariate methods for testing hypotheses of temporal community dynamics
1394,ecology,361584,2018/07/04,2,Disentangling bacterial invasiveness from lethality in an experimental host-pathogen system
1395,ecology,362434,2018/07/04,11,"How do wind speed, release height, seed morphology interact to determine seed dispersal trajectory of Calligonum (Polygonaceae) species"
1396,ecology,362202,2018/07/04,6,Divergent Behavior Amid Convergent Evolution: A Case of Four Desert Rodents Learning to Respond to Known and Novel Vipers
1397,ecology,332536,2018/07/03,5,A quantitative framework for investigating the reliability of network construction
1398,ecology,194308,2018/07/03,5,FENNEC - Functional Exploration of Natural Networks and Ecological Communities
1399,ecology,360263,2018/07/03,3,Temperature-mediated inhibition of a bumble bee parasite by an intestinal symbiont
1400,ecology,361253,2018/07/03,4,How to build a mycelium: tradeoffs in fungal architectural traits
1401,ecology,93112,2018/07/03,3,Using social media to quantify spatial and temporal dynamics of nature-based recreational activities
1402,ecology,223487,2018/05/28,4,Migration alters oscillatory dynamics and promotes survival in connected bacterial populations
1403,ecology,332577,2018/05/28,4,Physiological predictors of reproductive performance in the European Starling (Sturnus vulgaris): I. Univariate analysis
1404,ecology,330290,2018/05/28,5,Physiological predictors of reproductive performance in the European Starling (Sturnus vulgaris): II. Multivariate Analysis
1405,ecology,332387,2018/05/28,1,Dynamics of the Previte-Hoffman food web model with small immigrations
1406,ecology,332437,2018/05/28,3,"From apparent competition to facilitation, impacts of consumer niche construction on the coexistence and stability of consumer-resource communities."
1407,ecology,332312,2018/05/27,4,DNA metabarcoding diet analysis reveals dynamic feeding behaviour and biological control potential of carabid farmland communities
1408,ecology,332114,2018/05/27,2,Disease and climate effects on individuals jointly drive post-reintroduction population dynamics of an endangered amphibian
1409,ecology,329524,2018/05/27,5,Bacteria associated with jellyfish during bloom and post-bloom periods
1410,ecology,330761,2018/05/25,5,HaploVectors: an integrative analytical tool for phylogeography
1411,ecology,331322,2018/05/25,3,GoFish: A Streamlined Environmental DNA Presence/Absence Assay for Marine Vertebrates
1412,ecology,163816,2017/07/15,4,The prevalence and impact of transient species in ecological communities
1413,ecology,151753,2017/07/13,6,In vitro evaluation of antagonism by Trichoderma spp. towards Phellinus noxius associated with rain tree (Samanea saman) and Senegal mahogany (Khaya senegalensis) in Singapore
1414,ecology,162966,2017/07/13,3,Environmental engineering is an emergent feature of diverse ecosystems and drives community structure
1415,ecology,162727,2017/07/12,4,Phylogenetic turnover during subtropical forest succession across environmental and phylogenetic scales
1416,ecology,162511,2017/07/12,3,The relationship between the spatial scaling of biodiversity and ecosystem stability
1417,ecology,161901,2017/07/11,14,Agrochemical pollution increases risk of human exposure to schistosome parasites
1418,ecology,161653,2017/07/10,7,Climate-driven shifts in sediment chemistry enhance methane production in northern lakes
1419,ecology,161570,2017/07/10,6,Toxicity of 2 pg ethynylestradiol in brown trout embryos (Salmo trutta)
1420,ecology,160200,2017/07/10,5,Molluscs community associated with the brown algae of the genus Cystoseira in the Gulf of Naples (South Tyrrhenian Sea)
1421,ecology,95851,2017/07/10,3,The coefficient of determination R2 and intra-class correlation coefficient from generalized linear mixed-effects models revisited and expanded
1422,ecology,41376,2016/02/25,1,"The long-term sand crab study: phenology, geographic size variation, and a rare new colour morph in Lepidopa benedicti (Decapoda: Albuneidae)"
1423,ecology,41095,2016/02/23,4,Predicting intensities of Zika infection and microcephaly using transmission intensities of other arboviruses
1424,ecology,40402,2016/02/19,5,Metaproteomics reveals biomarkers of system collapse in a dynamic aquatic ecosystem
1425,ecology,40246,2016/02/19,8,A universal model for carbon dioxide uptake by plants
1426,ecology,40360,2016/02/19,3,Do persistent rare species experience stronger negative frequency dependence than common species?
1427,ecology,39503,2016/02/19,5,Stochastic processes dominate community assembly in cichlid communities in Lake Tanganyika
1428,ecology,40220,2016/02/18,6,"Sentinel versus passive surveillance for measuring changes in dengue incidence: Evidence from three concurrent surveillance systems in Iquitos, Peru"
1429,ecology,40097,2016/02/18,3,A Family of Interaction-Adjusted Indices of Community Similarity
1430,ecology,39883,2016/02/18,11,Bimodal occupancy-frequency distributions uncover the importance of regional dynamics in shaping marine microbial biogeography
1431,ecology,39917,2016/02/18,2,A fractional order network model for ZIKA
1432,ecology,488841,2018/12/06,3,Relocating agriculture could drastically reduce humanity's ecological footprint
1433,ecology,473645,2018/12/06,7,Forest loss as a catalyst of population and biodiversity change
1434,ecology,394445,2018/12/06,9,Environmental DNA for the enumeration and management of Pacific salmon
1435,ecology,489260,2018/12/06,8,Ecosystem models of Lake Victoria (East Africa): exploring the sensitivity of ecosystem effects of fishing to model choice
1436,ecology,489211,2018/12/06,8,Osmoregulation in freshwaters: Gene expression in the gills of a Neotropical cichlid in contrasting pH and ionic environments
1437,ecology,485607,2018/12/04,5,"Reconciling biodiversity conservation, food production and farmers′ demand"
1438,ecology,485920,2018/12/04,2,Decomposing the causes for niche differentiation between species using hypervolumes
1439,ecology,487561,2018/12/04,3,Predatory plants and patchy cows: modeling cattle interactions with toxic larkspur amid variable heterogeneity
1440,ecology,487066,2018/12/04,15,Leaf economics guides slow-fast adaptation across the geographic range of A. thaliana
1441,ecology,485946,2018/12/04,5,"The shape of density dependence and the relationship between population growth, intraspecific competition and equilibrium population density"
1442,ecology,760,2014/02/07,5,Linking indices for biodiversity monitoring to extinction risk theory
1443,ecology,2147,2014/01/27,7,The determinants of alpine butterfly richness and composition vary according to the ecological traits of species
1444,ecology,1925,2014/01/19,6,Complex behavioral manipulation drives mismatch between host and parasite diversity
1445,ecology,1941,2014/01/19,6,Particle size distribution and optimal capture of aqueous macrobial eDNA
1446,ecology,1867,2014/01/17,3,Estimating seed bank accumulation and dynamics in three obligate-seeder Proteaceae species
1447,ecology,1818,2014/01/14,4,Emergence of structural and dynamical properties of ecological mutualistic networks
1448,ecology,1610,2013/12/30,2,"Black rhinoceros demography should be stage, not age, based"
1449,ecology,1537,2013/12/26,2,Assessing the Use of Antiviral Treatment to Control Influenza
1450,ecology,1263,2013/12/05,2,Climate change triggers morphological and life-history evolution in response to predators
1451,ecology,1032,2013/12/02,8,"Mechanism of β-Aminobutyric Acid-Induced Resistance in Wheat to the Grain Aphid, Sitobion avenae or Dissecting/Deciphering the Mechanism of β-Aminobutyric Acid-Induced Resistance in Wheat to the Grain Aphid, Sitobion avenae"
1452,ecology,219691,2018/03/16,3,Rethinking the importance of the structure of ecological networks under an environment-dependent framework
1453,ecology,283754,2018/03/16,4,Inter-population variation in the Atlantic salmon microbiome reflects environmental and genetic diversity
1454,ecology,283499,2018/03/16,2,Differences in tropical vs. temperate diversity in arthropod predators provide insights into causes of latitudinal gradients of species diversity
1455,ecology,283333,2018/03/15,2,Protected area effectiveness for fish spawning habitat in relation to earthquake-induced landscape change
1456,ecology,283127,2018/03/15,9,Long-read DNA metabarcoding of ribosomal rRNA in the analysis of fungi from aquatic environments
1457,ecology,282723,2018/03/15,4,Cohesiveness in microbial community coalescence
1458,ecology,138446,2018/03/14,4,"Complex interaction of resource availability, life-history and demography determines the dynamics and stability of stage-structured populations"
1459,ecology,282087,2018/03/14,3,Weighted trait-abundance early warning signals better predict population collapse
1460,ecology,281337,2018/03/13,1,Landscape-level DNA metabarcoding study in the Pannonian forests reveals differential effects of slope aspect on taxonomic and functional groups of fungi
1461,ecology,281584,2018/03/13,7,Accounting for location uncertainty in azimuthal telemetry data improves ecological inference
1462,ecology,454439,2018/11/06,4,A simple Dot Blot Assay for population scale screening of DNA methylation
1463,ecology,464347,2018/11/06,3,"Bacteria in Paper, a versatile platform to study bacterial ecology"
1464,ecology,345280,2018/11/06,3,Trophic interaction modifications disrupt the structure and stability of food webs
1465,ecology,228874,2018/11/06,3,Identifying Important Interaction Modifications in Ecological Systems
1466,ecology,377473,2018/11/06,3,Interaction modifications lead to greater robustness than pairwise non-trophic effects in food webs
1467,ecology,462622,2018/11/05,3,The shape of a defense-growth trade-off governs seasonal trait dynamics in natural phytoplankton
1468,ecology,461996,2018/11/05,1,species2vec: A novel method for species representation
1469,ecology,461921,2018/11/05,4,Food web interaction strength distributions are conserved by greater variation between than within predator-prey pairs
1470,ecology,462366,2018/11/05,10,High levels of antibiotic resistance gene expression among birds living in a wastewater treatment plant
1471,ecology,461376,2018/11/04,4,Habitat loss and fragmentation increase realized predator-prey body size ratios
1472,ecology,281014,2018/03/12,3,Mitigation of coral bleaching by antioxidants
1473,ecology,279562,2018/03/12,7,A microcalorimetric approach for investigating stoichiometric constraints on the standard metabolic rate of a small invertebrate
1474,ecology,280107,2018/03/12,3,Broad-scale mercury bioaccumulation patterns in two freshwater sport fishes: testing the role of growth dilution in a warming climate
1475,ecology,262386,2018/03/12,3,Using synthetic semiochemicals to train canines to detect bark beetle-infested trees
1476,ecology,279679,2018/03/11,4,Spatial extinction date estimation: a novel method for reconstructing spatiotemporal patterns of extinction and identifying potential zones of rediscovery
1477,ecology,156240,2018/03/09,7,Habitat preference of an herbivore shapes the habitat distribution of its host plant
1478,ecology,267567,2018/03/08,10,Harbour seals are regaining top-down control in a coastal ecosystem
1479,ecology,112540,2018/03/08,14,Analyzing ecological networks of species interactions
1480,ecology,278812,2018/03/08,3,Bees use anthropogenic habitats despite strong natural habitat preferences
1481,ecology,278291,2018/03/07,1,"Trends in female lifespan in South Korea, 1987-2016"
1482,ecology,79780,2017/02/14,5,"Hosts, parasites, and their interactions respond to different climatic variables"
1483,ecology,108423,2017/02/14,17,Biological invasions in rodent communities: from ecological interactions to zoonotic bacterial infection issues
1484,ecology,72231,2017/02/14,2,Disentangling the Relative Strength of Niche Competition from Grazing-Induced Phytoplankton Mortality
1485,ecology,107763,2017/02/11,3,Rapid evolution slows extinctions in food webs
1486,ecology,90621,2017/02/11,2,I3S Classic and Insect Species Identification of Diptera and Hymenoptera (Mosquitoes and Bees).
1487,ecology,106542,2017/02/10,15,Global cropland connectivity: A risk factor for invasion and saturation by emerging pathogens and pests
1488,ecology,105742,2017/02/06,4,Evaluating Bayesian spatial methods for modelling species distributions with clumped and restricted occurrence data
1489,ecology,85159,2017/02/04,4,Nutrition Outweighs Defense: Myzus persicae (Green Peach Aphid) Prefers and Performs Better on Young Leaves of Cabbage
1490,ecology,105700,2017/02/03,4,First indication of acetylcholine-based communication in honeybee haemocytes and its modulation by a neonicotinoid insecticide
1491,ecology,105494,2017/02/03,4,Hybridization affects life-history traits and host specificity in Diorhabda spp.
1492,ecology,182162,2017/08/29,2,Cheater-altruist synergy in immunopathogenic ecological public goods games
1493,ecology,181149,2017/08/26,4,Not such silly sausages: Northern quolls exhibit aversion to toads after training with toad sausages.
1494,ecology,75598,2017/08/22,5,Evapotranspiration is resilient in the face of land cover and climate change in a humid temperate catchment
1495,ecology,174045,2017/08/22,6,Does red eye fluorescence in marine fish stand out? In situ and in vivo measurements at two depths
1496,ecology,179358,2017/08/21,2,Does no-till agriculture limit crop yields?
1497,ecology,171330,2017/08/21,4,How Many Females Are There? Cheating and Female Dispersion Can Explain Mating Behavior Evolution
1498,ecology,179218,2017/08/21,10,Genetic fingerprinting of salmon louse (Lepeophtheirus salmonis) populations in the North-East Atlantic using a random forest classification approach
1499,ecology,178723,2017/08/20,7,Disease mediated changes to life history and demography threaten the survival of European amphibian populations
1500,ecology,33720,2017/08/17,3,A framework for estimating the determinants of spatial and temporal variation in vital rates and inferring the occurrence of unobserved extreme events
1501,ecology,177725,2017/08/17,4,Stronger effects of heterozygosity on survival in harsher environments
1502,ecology,287391,2018/03/23,2,On the synchronized failure of global crop production
1503,ecology,287482,2018/03/23,2,Reproductive interference hampers species coexistence despite conspecific sperm precedence
1504,ecology,287755,2018/03/23,8,Nach is a novel ancestral subfamily of the CNC-bZIP transcription factors selected during evolution from the marine bacteria to human
1505,ecology,287300,2018/03/23,8,Human activity is altering the world's zoogeographical regions
1506,ecology,287235,2018/03/23,6,Rhizosphere bacterial community composition depends on plant diversity legacy in soil and plant species identity
1507,ecology,286294,2018/03/22,4,"Evolutionary stability of plant-pollinator networks: efficient communities, hysteresis, and a pollination dilemma"
1508,ecology,286377,2018/03/22,9,"Agricultural fungicides inadvertently influence the fitness of Colorado potato beetles, Leptinotarsa decemlineata, and their susceptibility to insecticides"
1509,ecology,270983,2018/03/20,4,Evidence for sex microchromosomes in a species with temperature-influenced sex determination (Crotaphytus collaris)
1510,ecology,284380,2018/03/19,3,The infection dynamics of vertically transmitted viruses in a two-population model
1511,ecology,284174,2018/03/19,4,"Identify and predict environmental change effects on tiger mosquitos, Aedes polynesiensis"
1512,ecology,524132,2019/01/18,6,Changes in fungal communities across a forest disturbance gradient
1513,ecology,524652,2019/01/18,5,"Ponds, puddles, floodplains and dams in the Upper Xingu Basin: could we be witnessing the 'lentification' of deforested Amazonia?"
1514,ecology,522631,2019/01/17,2,The Regime Shift Detector: a model to identify changes in dynamic rules governing populations
1515,ecology,523704,2019/01/17,4,Mosquito and primate ecology predict human risk of yellow fever virus spillover in Brazil
1516,ecology,523464,2019/01/17,14,Disharmony of the world's island floras
1517,ecology,448522,2019/01/16,4,Effect of fire and thinning on fine-scale genetic structure and gene flow in fire-suppressed populations of sugar pine (Pinus lambertiana Douglas)
1518,ecology,522755,2019/01/16,2,Superadditive and subadditive dynamics are not inherent to the types of interacting threat
1519,ecology,520734,2019/01/16,2,Stridulations of Melolontha spp. larvae open up new possibilities for species-specific pest monitoring in soils
1520,ecology,520296,2019/01/15,3,Spatial synchrony in vegetation response
1521,ecology,520320,2019/01/15,2,Biotic interactions and climate in species distribution modelling
1522,ecology,163931,2018/04/25,3,Long-term community change through multiple rapid transitions in a desert rodent community
1523,ecology,286724,2018/04/24,3,Temperature explains broad patterns of Ross River virus transmission
1524,ecology,87296,2018/04/24,5,Regime shifts and hysteresis in the pitcher-plant microecosystem
1525,ecology,272898,2018/04/22,3,Rarity and conservation status do not predict vertebrate population trends
1526,ecology,305060,2018/04/20,9,"Persistence of Resident and Transplanted Genotypes of the Undomesticated Yeast, Saccharomyces paradoxus in Forest Soil"
1527,ecology,305326,2018/04/20,5,Inference of significant microbial interactions from longitudinal metagenomics sequencing data
1528,ecology,212464,2018/04/20,5,REMAP: An online remote sensing application for land cover classification and monitoring
1529,ecology,226928,2018/04/19,2,Foliar pathogens are unlikely to stabilize coexistence of competing species in a California grassland
1530,ecology,303743,2018/04/18,8,Beaked and killer whales show how collective prey behaviour foils acoustic predators
1531,ecology,303461,2018/04/18,8,Counting with DNA in metabarcoding studies: how should we convert sequence reads to dietary data?
1532,ecology,466227,2018/11/08,1,"The role of substrate type, moisture and temperature on the vertical growth of terricolous lichens"
1533,ecology,465427,2018/11/08,7,Complex stopover and migratory behavior revealed using mechanistic movement models with environmentally driven dynamic parameters
1534,ecology,461145,2018/11/08,3,Dams have varying impacts on fish communities across latitudes: A quantitative synthesis
1535,ecology,332783,2018/11/08,24,The Portal Project: a long-term study of a Chihuahuan desert ecosystem
1536,ecology,339762,2018/11/08,20,Abundance drives broad patterns of generalisation in plant-hummingbird pollination networks
1537,ecology,279430,2018/11/08,7,Experimental loss of generalist plants reveals alterations in plant-pollinator interactions and a constrained flexibility of foraging
1538,ecology,351643,2018/11/07,3,Automatic vegetation identification in Google Earth images using a convolutional neural network: A case study for Japanese bamboo forests
1539,ecology,464834,2018/11/07,5,Distribution maps of twenty-four Mediterranean and European ecologically and economically important forest tree species compiled from historical data collections
1540,ecology,458794,2018/11/07,6,Predicting The Spatial Dynamics Of Wolbachia Infections In Aedes aegypti Arbovirus Vector Populations In Heterogeneous Landscapes
1541,ecology,464511,2018/11/07,2,Prey's traits mediate a neotropical toad diet
1542,ecology,513739,2019/01/11,7,From individuals to populations: How intraspecific competition shapes thermal reaction norms
1543,ecology,517540,2019/01/10,1,Seasonal and directional dispersal behavior in an ongoing dove invasion
1544,ecology,516245,2019/01/10,7,"Drinking earth for wine. Estimation of soil erosion in the Prosecco DOCG area (NE Italy), toward a soil footprint of bottled sparkling wine production"
1545,ecology,516146,2019/01/10,3,Probing complexity of microalgae mixtures with novel spectral flow cytometry approach and “virtual filtering”
1546,ecology,498170,2019/01/10,4,When can we trust population trends? A method for quantifying the effects of sampling interval and duration
1547,ecology,517359,2019/01/10,5,Modeling impacts of climate change on the potential habitat of an endangered Brazilian endemic coral: discussion about deep sea refugia
1548,ecology,387456,2019/01/10,6,Inferring macro-ecological patterns from local species' occurrences
1549,ecology,516104,2019/01/09,5,A keeper of many crypts: the parasitoid Euderus set manipulates the behavior of a taxonomically diverse array of oak gall wasp species
1550,ecology,515098,2019/01/09,10,Community size affects the signals of selection and ecological drift on biodiversity
1551,ecology,514778,2019/01/09,3,Visual signal evolution along complementary color axes in four bird lineages
1552,ecology,156869,2017/06/29,19,Bat Detective - Deep Learning Tools for Bat Acoustic Signal Detection
1553,ecology,157008,2017/06/29,4,Transcriptomic Resilience of a Coral Holobiont to Low pH
1554,ecology,157297,2017/06/28,2,Estimating the footprint of pollution on coral reefs using models of species turn-over
1555,ecology,156018,2017/06/26,5,A pesticide paradox: Fungicides indirectly increase fungal infections
1556,ecology,155499,2017/06/26,5,Taking the short- or long-chain route: conversion efficiency of alpha linolenic acid to long-chain omega-3 fatty acids in aerial insectivore chicks
1557,ecology,125781,2017/06/25,5,Ecological Network Metrics: Opportunities For Synthesis
1558,ecology,147728,2017/06/23,2,The cavity method for community ecology
1559,ecology,154526,2017/06/23,4,Mammal extinctions and the increasing isolation of humans on the tree of life
1560,ecology,154278,2017/06/23,20,Soil community assembly varies across body sizes in a tropical forest
1561,ecology,118166,2017/06/21,5,Positive interactions support complex networks
1562,ecology,422527,2018/09/26,3,Generalized sample verification models to estimate ecological state variables with detection-nondetection data while accounting for imperfect detection and false positive errors.
1563,ecology,291591,2018/09/24,5,Adult influence on juvenile phenotypes by stage-specific pheromone production
1564,ecology,425561,2018/09/24,6,Assessing precocious maturation in salmon using ultrasound imaging
1565,ecology,424911,2018/09/24,3,Data indicate the importance of expert agencies in conservation policy.
1566,ecology,425140,2018/09/24,1,"Changes in mangrove tree mortality, forest canopy, and aboveground biomass accumulation rates following the 2017 hurricane season in Puerto Rico and the role of urbanization"
1567,ecology,425009,2018/09/23,4,Vertical transmission of sponge microbiota is weak and inconsistent
1568,ecology,424580,2018/09/23,3,Extinction times in diffusive public good population dynamics
1569,ecology,423772,2018/09/23,6,Effects of zooplankton carcasses degradation on freshwater bacterial community composition and implications for carbon cycling
1570,ecology,424242,2018/09/23,5,Effects of two centuries of global environmental variation on phenology and physiology of Arabidopsis thaliana
1571,ecology,424051,2018/09/23,11,Assessing the blood-host plasticity and dispersal rate of the malaria vector Anopheles coluzzii
1572,ecology,349621,2018/06/18,6,Environmentally mediated reproductive success predicts breeding dispersal decisions in an early successional amphibian
1573,ecology,349639,2018/06/18,3,Toads and roads: transport infrastructure severely impacts dispersal regardless of life stage
1574,ecology,349852,2018/06/18,5,When an insecticide affects the adaptive value of Intraguild predation by an invader
1575,ecology,349787,2018/06/18,5,Effects of host species and environmental factors on the prevalence of Batrachochytrium dendrobatidis in northern Europe
1576,ecology,347948,2018/06/16,3,Interactions in self-assembled microbial communities saturate with diversity
1577,ecology,216739,2018/06/15,4,The utility of mortality hazard rates in population analyses
1578,ecology,344200,2018/06/14,4,Identifying models of a pragmatic theory of ecology
1579,ecology,346627,2018/06/14,9,"ECOLOGY, NOT DISTANCE, EXPLAINS COMMUNITY COMPOSITION IN PARASITES OF SKY-ISLAND AUDUBON'S WARBLERS"
1580,ecology,347062,2018/06/14,4,A metapopulation model of the spread of the Devil Facial Tumour Disease predicts the long term collapse of its host but not its extinction
1581,ecology,347088,2018/06/14,7,Aerobic removal of microcystin-LR by a novel native effective bacterial community designated as YFMCD4 isolated from Lake Taihu
1582,ecology,216564,2017/11/10,3,Breaking the spell of nestedness
1583,ecology,216929,2017/11/09,2,The distance decay of similarity in tropical rainforests. A spatial point processes analytical formulation
1584,ecology,216580,2017/11/09,13,The application of zeta diversity as a continuous measure of compositional change in ecology
1585,ecology,214544,2017/11/08,6,Butterflyfishes as a System for Investigating Pair Bonding
1586,ecology,216382,2017/11/08,3,Mouse lemurs and degraded habitat
1587,ecology,216267,2017/11/08,2,Do priority effects outweigh environmental filtering in a guild of dominant freshwater macroinvertebrates?
1588,ecology,210062,2017/11/07,6,Predicting Global Forest Reforestation Potential
1589,ecology,214627,2017/11/06,6,Pair bond endurance promotes cooperative food defense and inhibits conflict in coral reef butterflyfishes
1590,ecology,214148,2017/11/04,4,The Use of Biogeographical Patterns to Assess Key Adaptations in Two Families of Birds
1591,ecology,126581,2017/11/03,3,Effects Of Small-Scale Clustering Of Flowers On Pollinator Foraging Behaviour And Flower Visitation Rate
1592,ecology,224352,2018/01/05,3,Ecological Change Points: The strength of density dependence and the loss of history
1593,ecology,242560,2018/01/04,6,Impacts of a millennium drought on butterfly faunal dynamics
1594,ecology,103721,2018/01/03,3,Eutrofication impacted temperate forest vegetation recently
1595,ecology,235341,2018/01/03,8,Phylofactorization - a graph partitioning algorithm to identify phylogenetic scales of ecological data
1596,ecology,219824,2018/01/03,2,Gender-biased perceptions of important ecology articles
1597,ecology,232264,2018/01/02,3,Measuring the net outcome of conditional mutualism: a case study with oaks and scatterhoarding rodents
1598,ecology,241513,2018/01/01,9,"Using insects to detect, monitor and predict the distribution of Xylella fastidiosa: a case study in Corsica"
1599,ecology,241562,2017/12/31,4,Mesophotic Coral Ecosystems Inside and Outside a Caribbean Marine Protected Area
1600,ecology,241240,2017/12/30,2,Factor analysis on the Tasmanian topsoil microscopic community
1601,ecology,241034,2017/12/29,2,Bacterial Community Shift in Marine Tar Balls following Low Salinity Exposure
1602,ecology,533737,2019/01/29,7,SPIKEPIPE: A metagenomic pipeline for the accurate quantification of eukaryotic species occurrences and abundances using DNA barcodes or mitogenomes
1603,ecology,534057,2019/01/29,4,Erosion of phylogenetic diversity in Neotropical bat assemblages: findings from a whole-ecosystem fragmentation experiment
1604,ecology,530923,2019/01/29,4,Galton-Watson Process And Bayesian Inference: A Turnkey Method For The Viability Study Of Small Populations
1605,ecology,526194,2019/01/29,8,Higher frequency of extra-pair offspring in urban than forest broods of great tits (Parus major)
1606,ecology,528174,2019/01/29,5,Virome heterogeneity and connectivity in waterfowl and shorebird communities
1607,ecology,532614,2019/01/29,6,A fruitful endeavor: scent cues and echolocation behavior used by Carollia castanea to find fruit
1608,ecology,335836,2019/01/29,6,Nothing else matters? Tree characteristics have more effects than biogeoclimatic context on microhabitat diversity and occurrence: a nationwide analysis.
1609,ecology,411801,2019/01/29,3,Accounting for individual-specific variation in habitat-selection studies: Efficient estimation of mixed-effects models using Bayesian or frequentist computation
1610,ecology,531640,2019/01/28,3,The Minimum Environmental Perturbation Principle: A New Perspective on Niche Theory
1611,ecology,532887,2019/01/28,3,Phytoremediation of heavy metals in spent engine oil-polluted soil by Senna alata L.
1612,ecology,514604,2019/01/09,10,Microbial associations and spatial proximity predict North American moose (Alces alces) gastrointestinal community composition
1613,ecology,515825,2019/01/09,5,A simple and effective sampler to collect undisturbed cores from tidal marshes
1614,ecology,515809,2019/01/09,4,"Response relationships between CO2, CH4 and N2O emissions and microbial functional groups in wetland sediments after trace metal addition."
1615,ecology,514349,2019/01/08,4,"Joint seasonality in geographic and ecological spaces, illustrated with a partially migratory bird"
1616,ecology,514083,2019/01/08,6,Bacterial community changes with cryoconite granule size and their susceptibility to exogenous nutrients on 10 glaciers in northwestern Greenland
1617,ecology,515031,2019/01/08,7,First report of enhanced contents of nine macro- and micronutrients in gymnosperms via arbuscular mycorrhizal fungi
1618,ecology,515015,2019/01/08,5,Deep-sea megabenthos communities of the Eurasian Central Arctic are influenced by ice-cover and sea-ice algal falls
1619,ecology,514018,2019/01/08,2,Cooperation and Stability for Complex Systems in Resource Limited Environments
1620,ecology,514257,2019/01/07,5,Implementation and Integration of Microbial Source Tracking in a River Watershed Monitoring Plan
1621,ecology,514273,2019/01/07,2,Consideration of species-specific diatom indicators of anthropogenic stress in the Great Lakes
1622,ecology,378299,2018/07/27,3,Monarch butterfly and milkweed declines substantially predate the use of genetically modified crops
1623,ecology,378059,2018/07/26,7,"Effect of feeding and thermal stress on photosynthesis, respiration and the carbon budget of the scleractinian coral Pocillopora damicornis"
1624,ecology,377176,2018/07/25,3,Fundamental and realized feeding niche breadths of sexual and asexual stick-insects
1625,ecology,376269,2018/07/25,5,Diversity-dependent plant-soil feedbacks underlie long-term plant diversity effects on primary productivity
1626,ecology,278309,2018/07/25,10,Ground-truthing environmental DNA metabarcoding for ecological hypothesis testing at the pondscape
1627,ecology,376855,2018/07/25,1,Metagenomic screening of global microbiomes identifies pathogen-enriched environments
1628,ecology,376327,2018/07/25,3,Body mass aging trajectory is modulated by environmental conditions but independent of lifespan
1629,ecology,376400,2018/07/24,12,Temporal and spatial variation in distribution of fish environmental DNA in England's largest lake.
1630,ecology,184457,2018/07/24,4,Gene body methylation is involved in coarse genome-wide adjustment of gene expression during acclimatization
1631,ecology,344804,2018/07/24,7,Developing a modern data workflow for evolving data
1632,ecology,212894,2018/01/20,3,"The hummingbird and the hawk-moth: Species distribution, geographical partitioning, and macrocompetition across the United States"
1633,ecology,249441,2018/01/17,5,Genetic Diversity and Distributional Pattern of Ammonia Oxidizing Archaea Lineages in the Global Oceans
1634,ecology,249276,2018/01/17,2,Global fingerprint of humans on the distribution of Bartonella bacteria in mammals
1635,ecology,248708,2018/01/16,6,CityNet - Deep Learning Tools for Urban Ecoacoustic Assessment
1636,ecology,248542,2018/01/16,7,"Long-term prevalence data reveals spillover dynamics in a multi-host (Artemia), multi-parasite (Microsporidia) community"
1637,ecology,246538,2018/01/14,56,Development and worldwide use of a non-lethal and minimal population-level impact protocols for the isolation of chytrids from amphibians
1638,ecology,239079,2018/01/13,1,Modeling sound attenuation in heterogeneous environments for improved bioacoustic sampling of wildlife populations
1639,ecology,246611,2018/01/11,6,Larger legume plants host a greater diversity of symbiotic nitrogen-fixing bacteria
1640,ecology,180174,2018/01/11,10,Climate change will lead to pronounced shifts in the diversity of soil microbial communities
1641,ecology,243303,2018/01/09,2,Coexistence theory and the frequency dependence of priority effects
1642,ecology,8458,2015/04/22,3,The downward spiral: eco-evolutionary feedback loops lead to the emergence of ‘elastic’ ranges
1643,ecology,17954,2015/04/13,4,Informed movement and dispersal in experimental metacommunities
1644,ecology,17525,2015/04/03,2,Evolutionarily induced alternative states and coexistence in systems with apparent competition
1645,ecology,17368,2015/04/01,2,Historic and prehistoric human-driven extinctions have reshaped global mammal diversity patterns
1646,ecology,13441,2015/03/29,18,"The Ecological Forecast Horizon, and examples of its uses and determinants"
1647,ecology,17061,2015/03/25,1,Exploring the effects of high concentration of glucose on soil microbial community: An experimental study using the soil of North Bangalore
1648,ecology,16105,2015/03/05,5,Detecting Signals of Seasonal Influenza Severity through Age Dynamics
1649,ecology,14456,2015/02/25,4,Disturbance opens recruitment sites for bacterial colonization in activated sludge
1650,ecology,2634,2015/02/24,10,mangal - making ecological network analysis simple
1651,ecology,15453,2015/02/19,4,Where the elements go when it rains: carbon and nutrient stocks of soil amended with stabilised organic matter
1652,ecology,316430,2018/05/07,2,Habitat heterogeneity reduces the richness of ant species by increasing abundance of the local dominant species
1653,ecology,315424,2018/05/07,8,Operationalizing ecological connectivity in spatial conservation planning with Marxan Connect
1654,ecology,165712,2018/05/06,2,Optimal Point Process Filtering for Birth-Death Model Estimation
